20060428,nan
20060508,nan
20060509,nan
20060510,nan
20060511,nan
20060512,97.46039173741562
20060515,98.320132213863673
20060516,74.222040482518935
20060517,77.330782493508622
20060518,78.738726957048442
20060519,83.826595883791384
20060522,86.159808700961833
20060523,56.765660740267833
20060524,50.552502832967775
20060525,56.129516918351428
20060526,65.339463867201843
20060529,72.810651690473406
20060530,77.222120839900271
20060531,72.012815394269509
20060601,81.926891613845115
20060602,82.224868502383316
20060605,86.007966306833666
20060606,75.524350640396378
20060607,36.017941199838901
20060608,38.156691984754559
20060609,30.904281379214417
20060612,34.13015239811034
20060613,39.321404932250204
20060614,34.182850005845857
20060615,37.516779751596303
20060616,56.218125736171743
20060619,63.328106419487561
20060620,69.947291245730554
20060621,66.066100924739274
20060622,66.475903021322523
20060623,75.604294800049971
20060626,83.41687739152205
20060627,85.107249410181737
20060628,81.14495685631185
20060629,87.680299002065212
20060630,84.663274571525477
20060703,90.147883206172267
20060704,83.218822059167906
20060705,69.033791300050993
20060706,82.711010740617098
20060707,83.175443619974999
20060710,85.269102195087612
20060711,87.8150416970782
20060712,87.863247431157632
20060713,26.378208993485437
20060714,32.54454456714879
20060717,45.524317510413631
20060718,51.215662828774498
20060719,37.140975336736069
20060720,43.923420878714438
20060721,48.859542818598506
20060724,51.087291252965471
20060725,63.191140953440936
20060726,65.969091365005909
20060727,51.265059531802692
20060728,41.59058877535827
20060731,19.850342404403783
20060801,17.152933179788686
20060802,15.969406708502953
20060803,15.833101259066208
20060804,9.2924466319736254
20060807,6.9051110555587742
20060808,34.750457503495298
20060809,36.141998103187149
20060810,49.449198973177374
20060811,52.989938197721408
20060814,34.751450586125635
20060815,48.909346957462205
20060816,58.964348196287133
20060817,52.689493399746546
20060818,46.87178377613094
20060821,51.830782909434447
20060822,60.823641863615265
20060823,56.452464439841144
20060824,64.512998096033442
20060825,66.924312553007951
20060828,80.915540483068384
20060829,79.888245016283079
20060830,83.517612871975999
20060831,86.348215175430994
20060901,56.289688694881967
20060904,70.973235290653065
20060905,72.967956709921793
20060906,75.494034368013956
20060907,53.252434138181236
20060908,54.227363397067599
20060911,60.106209409781755
20060912,64.26664516917478
20060913,43.221181681174009
20060914,45.038794347228126
20060915,60.333022369081178
20060918,73.178002211698555
20060919,75.333719808390583
20060920,77.299116377203646
20060921,79.498226596427202
20060922,59.930555941328123
20060925,64.216958098188414
20060926,55.069443943484906
20060927,68.30365780605851
20060928,76.191242122413854
20060929,82.7069338737995
20061009,89.407268950519281
20061010,90.84140714575291
20061011,91.262635217399037
20061012,59.839108062689725
20061013,65.158401014263362
20061016,55.712767382203012
20061017,56.977729140424103
20061018,71.384917081372691
20061019,75.81615263323387
20061020,62.724240510904664
20061023,29.148044795551286
20061024,53.571397323546762
20061025,47.780461005504911
20061026,42.996082712861565
20061027,31.63454408756315
20061030,30.475200075939263
20061031,42.87460699066564
20061101,48.364790114288354
20061102,46.193116033873203
20061103,50.171133387152189
20061106,41.177859269334554
20061107,30.049052160329389
20061108,27.444909051841726
20061109,49.021850966315924
20061110,26.033311667183533
20061113,14.465561108138017
20061114,26.734471788186809
20061115,41.580469134576951
20061116,33.462355028997493
20061117,42.527082340024528
20061120,37.897982317643994
20061121,45.935048648334941
20061122,59.635483524135758
20061123,63.844436321360433
20061124,73.179741989052332
20061127,82.095569937886637
20061128,84.016256707171252
20061129,87.338088411488016
20061130,90.63137568325368
20061201,91.206106518173016
20061204,94.072127537296254
20061205,94.831641163877606
20061206,70.570408830112811
20061207,58.945352497295112
20061208,33.058427746586752
20061211,53.686272780819465
20061212,55.507833548663314
20061213,58.659415162898831
20061214,68.057208522807187
20061215,75.121274556929023
20061218,80.53212269446972
20061219,81.841433286634498
20061220,86.667800004073186
20061221,72.42878295973631
20061222,65.898625026559159
20061225,71.722866939356152
20061226,58.096897742741874
20061227,63.709229870852411
20061228,42.997511481695568
20061229,54.671635564039867
20070104,53.110306646703705
20070105,72.07235686480648
20070108,85.147920251576593
20070109,88.456394189116324
20070110,91.395813142465343
20070111,91.989677098983094
20070112,59.997323271296885
20070115,75.701506257199426
20070116,81.60158884261719
20070117,75.151041998110529
20070118,80.182093371170851
20070119,85.61442230373936
20070122,90.137083581048529
20070123,90.245088582855203
20070124,91.189199848092599
20070125,56.838587597458734
20070126,58.962516604332137
20070129,70.262877947459089
20070130,68.779207272164214
20070131,41.923421323234088
20070201,47.068570346381257
20070202,39.606911678287268
20070205,46.559460059205442
20070206,57.69362526408387
20070207,65.459884106230689
20070208,72.011106441184211
20070209,73.402429380792654
20070212,80.633004137579618
20070213,84.782676591564254
20070214,88.489214839586737
20070215,92.057712470221219
20070216,93.075881865829317
20070226,95.550996846276149
20070227,46.620951709661988
20070228,58.689716927408362
20070301,51.418116672223967
20070302,56.878122044502732
20070305,57.979351752832855
20070306,58.634379866528498
20070307,68.373948469652973
20070308,74.644966445906718
20070309,75.006508931074663
20070312,81.191709947372019
20070313,83.839481859542957
20070314,75.757598669212271
20070315,81.83904929129082
20070316,62.928683720303127
20070319,69.975592360695487
20070320,77.702724684235122
20070321,82.335467562726322
20070322,82.536454309197097
20070323,85.972218524591909
20070326,91.274083290767877
20070327,93.085327296132675
20070328,78.811402972904773
20070329,49.389922817039498
20070330,55.342904319594453
20070402,66.105721994813649
20070403,72.165954237567959
20070404,76.144655535255183
20070405,81.156393513179154
20070406,84.808535271666813
20070409,88.136921036497611
20070410,89.226008454683608
20070411,91.453943748641066
20070412,93.966160256090234
20070413,82.70490374989464
20070416,88.603470431236104
20070417,92.026936816298075
20070418,94.063503585666481
20070419,53.857131407954782
20070420,68.091054011870312
20070423,76.57878198885723
20070424,78.264702606086374
20070425,75.427606919340548
20070426,78.321325701083353
20070427,76.578407962679236
20070430,80.737607134036779
20070508,88.793852542373031
20070509,89.038224648025974
20070510,90.023375410586297
20070511,83.940483732325788
20070514,85.537723457943628
20070515,50.690575390044557
20070516,65.99548734584647
20070517,74.572514707589448
20070518,75.558097422381749
20070521,83.382130989110124
20070522,87.185254190162226
20070523,90.621029536726354
20070524,88.068835264407639
20070525,90.52872349513386
20070528,93.080917417846663
20070529,94.581325749606378
20070530,43.555581151786917
20070531,32.999189993948143
20070601,22.088388845485589
20070604,15.133406801552903
20070605,18.98253662237315
20070606,26.734538604723433
20070607,44.091092089642849
20070608,49.078955617938718
20070611,56.535124809442493
20070612,63.929462127301207
20070613,71.989122646257727
20070614,64.869175030724648
20070615,65.192863035539077
20070618,73.432322719304793
20070619,78.165088724462962
20070620,58.807780687549219
20070621,55.972913842524697
20070622,32.987778792225008
20070625,21.225444917821811
20070626,30.047677808748229
20070627,40.248683458497226
20070628,26.571444075868207
20070629,20.804680781994755
20070702,27.561061130757697
20070703,34.606645655289476
20070704,29.660186374026242
20070705,19.426155771434971
20070706,41.438324464684143
20070709,50.976999052499494
20070710,43.254162083110224
20070711,47.678716670845638
20070712,49.542965348077345
20070713,47.719106530285281
20070716,34.791801817467963
20070717,46.297823417556224
20070718,48.32911206587405
20070719,50.976139998275571
20070720,69.290588659375643
20070723,81.004223114875558
20070724,81.377025164459326
20070725,86.09388875905168
20070726,88.729355807539037
20070727,90.779377780195276
20070730,92.564955468305925
20070731,93.516034260040684
20070801,52.900057385294893
20070802,66.197358675553957
20070803,70.42897780943278
20070806,75.592072449492363
20070807,70.154000511814615
20070808,58.635506779066105
20070809,63.332501761102343
20070810,49.331036943003191
20070813,46.695371546323386
20070814,61.183239945618737
20070815,56.929253581658237
20070816,60.742384591390973
20070817,50.477945969233275
20070820,72.326092819791782
20070821,76.304675062396456
20070822,80.193798070721343
20070823,83.034216170407944
20070824,83.584030364264777
20070827,77.262234488618191
20070828,77.858868291315247
20070829,66.137220681400677
20070830,82.583642872131236
20070831,85.8418610275058
20070903,90.447719729199321
20070904,81.96389325943197
20070905,83.969354632437259
20070906,87.197416115697848
20070907,55.18116835105765
20070910,67.102607623620855
20070911,32.429895788594742
20070912,38.887738063121589
20070913,50.397859663352953
20070914,56.790811580177667
20070917,66.217213408258431
20070918,69.826145971345881
20070919,58.959319145611801
20070920,64.150640057871513
20070921,55.353270395034627
20070924,58.977067547940706
20070925,50.697419577879707
20070926,37.857255598922528
20070927,46.336202748360428
20070928,63.511658662294181
20071008,64.151102100079328
20071009,70.997140718500589
20071010,61.904882839521733
20071011,41.112157977468463
20071012,28.11194256732098
20071015,28.035225830624622
20071016,41.429864220478514
20071017,39.025825308326176
20071018,24.464295883055843
20071019,24.413830473737892
20071022,14.929011795095592
20071023,15.070146849401045
20071024,10.435574530584143
20071025,4.2755140081676171
20071026,4.0788653343400503
20071029,16.776078968560093
20071030,34.737587518088397
20071031,54.637192871136683
20071101,42.671155241147027
20071102,34.600179573939258
20071105,39.169997411842047
20071106,44.181218810561312
20071107,42.959109675808492
20071108,25.561739277499072
20071109,22.28113584562599
20071112,19.086755287301468
20071113,23.107066116343088
20071114,51.394501914503444
20071115,44.155834716129718
20071116,45.334061398102847
20071119,60.623477031943715
20071120,67.525851941469767
20071121,54.573276831928517
20071122,31.371244733602921
20071123,43.734420294118479
20071126,39.134980242268391
20071127,34.5098720405283
20071128,31.191730121207396
20071129,51.438469323057078
20071130,42.377207881038323
20071203,50.631409649810131
20071204,54.701715592640042
20071205,66.268522826513234
20071206,68.557266477545753
20071207,76.444492686447404
20071210,84.663581992234896
20071211,87.03917911271644
20071212,87.500616565723803
20071213,53.070802553276764
20071214,64.860447713619877
20071217,65.586739198718362
20071218,56.948988546462132
20071219,69.707679969001319
20071220,74.990471414276172
