2006-04-27,941.60000000000002
2006-04-28,943.86666666666667
2006-05-08,948.73333333333335
2006-05-09,955.0
2006-05-10,962.33333333333337
2006-05-11,970.26666666666665
2006-05-12,978.4666666666667
2006-05-15,987.93333333333328
2006-05-16,1000.7333333333333
2006-05-17,1011.0
2006-05-18,1021.3333333333334
2006-05-19,1032.4000000000001
2006-05-22,1041.6666666666667
2006-05-23,1050.9333333333334
2006-05-24,1059.0666666666666
2006-05-25,1065.9333333333334
2006-05-26,1072.6666666666667
2006-05-29,1079.2
2006-05-30,1084.6666666666667
2006-05-31,1089.2
2006-06-01,1093.0666666666666
2006-06-02,1099.4000000000001
2006-06-05,1103.2
2006-06-06,1102.2
2006-06-07,1103.4000000000001
2006-06-08,1101.1333333333334
2006-06-09,1099.4000000000001
2006-06-12,1096.7333333333333
2006-06-13,1094.1333333333334
2006-06-14,1093.7333333333333
2006-06-15,1092.8
2006-06-16,1092.0
2006-06-19,1091.0666666666666
2006-06-20,1089.4000000000001
2006-06-21,1087.6666666666667
2006-06-22,1086.1333333333334
2006-06-23,1082.5333333333333
2006-06-26,1079.5333333333333
2006-06-27,1079.0666666666666
2006-06-28,1078.7333333333333
2006-06-29,1081.6666666666667
2006-06-30,1085.5999999999999
2006-07-03,1090.5999999999999
2006-07-04,1097.2666666666667
2006-07-05,1103.4000000000001
2006-07-06,1108.1333333333334
2006-07-07,1113.9333333333334
2006-07-10,1117.4000000000001
2006-07-11,1120.3333333333333
2006-07-12,1123.1333333333334
2006-07-13,1126.1333333333334
2006-07-14,1126.2
2006-07-17,1126.1333333333334
2006-07-18,1124.8
2006-07-19,1123.2666666666667
2006-07-20,1120.1333333333334
2006-07-21,1116.0
2006-07-24,1112.8
2006-07-25,1107.9333333333334
2006-07-26,1104.5999999999999
2006-07-27,1103.0666666666666
2006-07-28,1099.8666666666666
2006-07-31,1096.6666666666667
2006-08-01,1091.6666666666667
2006-08-02,1085.8666666666666
2006-08-03,1079.4000000000001
2006-08-04,1076.3333333333333
2006-08-07,1071.8666666666666
2006-08-08,1065.9333333333334
2006-08-09,1061.2666666666667
2006-08-10,1058.4666666666667
2006-08-11,1056.2
2006-08-14,1053.0
2006-08-15,1048.8666666666666
2006-08-16,1044.7333333333333
2006-08-17,1041.2666666666667
2006-08-18,1037.7333333333333
2006-08-21,1035.2
2006-08-22,1034.5999999999999
2006-08-23,1035.2
2006-08-24,1036.5333333333333
2006-08-25,1037.9333333333334
2006-08-28,1040.5999999999999
2006-08-29,1045.7333333333333
2006-08-30,1049.5333333333333
2006-08-31,1052.8666666666666
2006-09-01,1055.2
2006-09-04,1056.8
2006-09-05,1060.1333333333334
2006-09-06,1063.0
2006-09-07,1065.8
2006-09-08,1068.4000000000001
2006-09-11,1071.0
2006-09-12,1073.9333333333334
2006-09-13,1077.2
2006-09-14,1080.4666666666667
2006-09-15,1083.2666666666667
2006-09-18,1087.6666666666667
2006-09-19,1091.8666666666666
2006-09-20,1095.3333333333333
2006-09-21,1098.7333333333333
2006-09-22,1103.2
2006-09-25,1107.7333333333333
2006-09-26,1111.1333333333334
2006-09-27,1113.3333333333333
2006-09-28,1115.6666666666667
2006-09-29,1119.9333333333334
2006-10-09,1124.9333333333334
2006-10-10,1131.5333333333333
2006-10-11,1137.5333333333333
2006-10-12,1143.2666666666667
2006-10-13,1148.9333333333334
2006-10-16,1152.6666666666667
2006-10-17,1154.0666666666666
2006-10-18,1155.9333333333334
2006-10-19,1159.6666666666667
2006-10-20,1162.6666666666667
2006-10-23,1166.6666666666667
2006-10-24,1169.7333333333333
2006-10-25,1175.0666666666666
2006-10-26,1180.1333333333334
2006-10-27,1185.1333333333334
2006-10-30,1188.1333333333334
2006-10-31,1189.9333333333334
2006-11-01,1192.7333333333333
2006-11-02,1196.8
2006-11-03,1200.7333333333333
2006-11-06,1206.1333333333334
2006-11-07,1213.8666666666666
2006-11-08,1223.3333333333333
2006-11-09,1229.8666666666666
2006-11-10,1238.0666666666666
2006-11-13,1245.8
2006-11-14,1253.3333333333333
2006-11-15,1260.4000000000001
2006-11-16,1269.2
2006-11-17,1274.8666666666666
2006-11-20,1283.2666666666667
2006-11-21,1293.3333333333333
2006-11-22,1302.4666666666667
2006-11-23,1311.0666666666666
2006-11-24,1320.5999999999999
2006-11-27,1328.3333333333333
2006-11-28,1334.3333333333333
2006-11-29,1338.1333333333334
2006-11-30,1344.5999999999999
2006-12-01,1351.5333333333333
2006-12-04,1359.0666666666666
2006-12-05,1372.0666666666666
2006-12-06,1384.5333333333333
2006-12-07,1394.5333333333333
2006-12-08,1407.5999999999999
2006-12-11,1415.0
2006-12-12,1425.4000000000001
2006-12-13,1435.8666666666666
2006-12-14,1445.2
2006-12-15,1455.7333333333333
2006-12-18,1468.4666666666667
2006-12-19,1484.0
2006-12-20,1501.0
2006-12-21,1518.4000000000001
2006-12-22,1531.8
2006-12-25,1542.9333333333334
2006-12-26,1552.6666666666667
2006-12-27,1562.5999999999999
2006-12-28,1576.4000000000001
2006-12-29,1589.8
2007-01-04,1613.1333333333334
2007-01-05,1631.8666666666666
2007-01-08,1648.4666666666667
2007-01-09,1669.0666666666666
2007-01-10,1692.8666666666666
2007-01-11,1716.2
2007-01-12,1735.5333333333333
2007-01-15,1750.3333333333333
2007-01-16,1768.7333333333333
2007-01-17,1790.5333333333333
2007-01-18,1812.0
2007-01-19,1830.5999999999999
2007-01-22,1852.7333333333333
2007-01-23,1876.9333333333334
2007-01-24,1902.6666666666667
2007-01-25,1924.1333333333334
2007-01-26,1942.0666666666666
