20060428,nan
20060508,nan
20060509,nan
20060510,nan
20060511,nan
20060512,nan
20060515,nan
20060516,nan
20060517,nan
20060518,nan
20060519,nan
20060522,nan
20060523,nan
20060524,nan
20060525,nan
20060526,nan
20060529,nan
20060530,nan
20060531,nan
20060601,nan
20060602,nan
20060605,nan
20060606,nan
20060607,nan
20060608,nan
20060609,nan
20060612,nan
20060613,nan
20060614,nan
20060615,nan
20060616,nan
20060619,nan
20060620,nan
20060621,nan
20060622,nan
20060623,nan
20060626,nan
20060627,nan
20060628,nan
20060629,nan
20060630,nan
20060703,nan
20060704,nan
20060705,nan
20060706,nan
20060707,nan
20060710,nan
20060711,nan
20060712,nan
20060713,nan
20060714,nan
20060717,nan
20060718,nan
20060719,nan
20060720,nan
20060721,nan
20060724,nan
20060725,nan
20060726,nan
20060727,nan
20060728,nan
20060731,nan
20060801,nan
20060802,nan
20060803,nan
20060804,nan
20060807,nan
20060808,nan
20060809,nan
20060810,nan
20060811,nan
20060814,nan
20060815,nan
20060816,nan
20060817,nan
20060818,nan
20060821,nan
20060822,nan
20060823,nan
20060824,nan
20060825,nan
20060828,nan
20060829,nan
20060830,nan
20060831,nan
20060901,nan
20060904,nan
20060905,nan
20060906,nan
20060907,1414.483566666667
20060908,1418.1750888888894
20060911,1421.5218000000004
20060912,1424.5178777777783
20060913,1427.0120111111116
20060914,1429.567833333334
20060915,1431.8012777777785
20060918,1433.6125888888896
20060919,1436.0018222222229
20060920,1438.2054222222228
20060921,1440.3581333333339
20060922,1441.9552222222228
20060925,1443.3722111111115
20060926,1445.3949222222227
20060927,1447.7700000000004
20060928,1450.1072555555559
20060929,1452.2772777777782
20061009,1454.4105777777779
20061010,1456.391288888889
20061011,1458.4926111111113
20061012,1459.7320555555559
20061013,1461.044255555556
20061016,1461.9642000000006
20061017,1463.0537555555561
20061018,1465.4735444444452
20061019,1467.9324444444453
20061020,1470.6149000000007
20061023,1472.6675555555564
20061024,1475.0626666666674
20061025,1477.4851444444455
20061026,1479.7557444444453
20061027,1481.3985222222232
20061030,1482.8343111111119
20061031,1484.2424666666675
20061101,1485.7759777777787
20061102,1487.2709555555566
20061103,1488.5947555555565
20061106,1489.5221888888898
20061107,1490.1995555555568
20061108,1490.8623888888901
20061109,1491.4145888888902
20061110,1491.5576555555569
20061113,1490.7977777777792
20061114,1490.2741888888902
20061115,1490.1274111111125
20061116,1489.2773888888901
20061117,1488.5606333333346
20061120,1487.6341111111121
20061121,1486.6989555555567
20061122,1486.0184333333345
20061123,1486.5688444444456
20061124,1487.2527555555569
20061127,1488.055600000001
20061128,1488.8399000000011
20061129,1490.2248333333346
20061130,1491.7738000000008
20061201,1493.286811111112
20061204,1495.1378111111119
20061205,1496.8854333333345
20061206,1498.2773888888898
20061207,1499.6812555555564
20061208,1500.5598000000007
20061211,1502.7400111111119
20061212,1505.1587222222233
20061213,1507.7474000000011
20061214,1510.6486222222234
20061215,1514.3696555555568
20061218,1518.7418666666681
20061219,1522.7367888888903
20061220,1527.054644444446
20061221,1530.9017222222237
20061222,1534.5726666666683
20061225,1538.8834333333352
20061226,1542.6991666666686
20061227,1546.3793000000019
20061228,1549.8127000000018
20061229,1553.604333333335
20070104,1557.2789666666681
20070105,1561.2970666666683
20070108,1566.279133333335
20070109,1571.5566111111132
20070110,1577.3314666666686
20070111,1582.8305222222241
20070112,1587.5562222222241
20070115,1593.3103888888909
20070116,1599.7005666666687
20070117,1606.1861333333354
20070118,1612.8634666666685
20070119,1620.3021888888909
20070122,1628.7686444444466
20070123,1637.5384222222242
20070124,1646.5359111111134
20070125,1654.2282111111133
20070126,1661.9896444444464
20070129,1670.8180111111128
20070130,1679.5751444444461
20070131,1686.8885222222239
20070201,1694.1936666666682
20070202,1701.017455555557
20070205,1708.0725666666681
20070206,1715.5868888888904
20070207,1723.6819888888899
20070208,1732.1727444444457
20070209,1740.8303111111122
20070212,1749.926111111112
20070213,1759.3581777777788
20070214,1769.1932444444453
20070215,1779.5585888888897
20070216,1790.1430666666674
20070226,1801.8171000000009
20070227,1811.1313555555564
20070228,1821.5499333333341
20070301,1831.4657777777786
20070302,1841.8565333333343
20070305,1852.115711111112
20070306,1862.3226333333341
20070307,1873.3525777777786
20070308,1885.5476666666675
20070309,1897.3361222222227
20070312,1909.8983000000005
20070313,1922.9068000000002
20070314,1936.0004333333336
20070315,1949.7074111111117
20070316,1962.6987666666673
20070319,1976.0649777777785
20070320,1990.1192888888895
20070321,2004.6676333333339
20070322,2019.3403000000008
20070323,2034.5886333333342
20070326,2050.8953333333343
20070327,2067.5805777777787
20070328,2084.307511111112
20070329,2100.4086222222231
20070330,2116.6791555555569
20070402,2133.4478666666682
20070403,2151.0010444444461
20070404,2168.8027777777797
20070405,2187.3193222222244
20070406,2206.2650777777794
20070409,2225.5927333333352
20070410,2245.0617555555573
20070411,2264.8142666666686
20070412,2285.0405222222244
20070413,2304.8344444444465
20070416,2325.512988888891
20070417,2347.0063222222243
20070418,2369.4564000000023
20070419,2389.1517666666691
20070420,2410.6954666666688
20070423,2434.396766666669
20070424,2458.7135222222246
20070425,2483.5342222222248
20070426,2508.3342888888915
20070427,2532.9923666666687
20070430,2558.2018000000025
20070508,2585.1892111111133
20070509,2611.9609333333356
20070510,2638.7482222222243
20070511,2665.2467777777802
20070514,2691.6670444444467
20070515,2716.7936666666687
20070516,2743.3463666666689
20070517,2770.8696555555575
20070518,2798.7408555555576
20070521,2827.9145333333354
20070522,2858.5266333333352
20070523,2890.2617444444463
20070524,2921.9065000000023
20070525,2953.8996333333353
20070528,2986.2300444444468
20070529,3019.1386222222245
20070530,3047.0880333333353
20070531,3072.8163111111135
20070601,3095.9128555555576
20070604,3114.047844444447
20070605,3131.8803444444466
20070606,3150.7834555555573
20070607,3171.3541555555576
20070608,3191.8344888888914
20070611,3212.340766666669
20070612,3234.0813333333358
20070613,3257.290600000003
20070614,3281.0432222222248
20070615,3304.7127777777805
20070618,3328.9193222222248
20070619,3354.1759333333357
20070620,3379.2129000000023
20070621,3403.7582666666685
20070622,3425.9372777777803
20070625,3444.8227666666694
20070626,3464.0501444444467
20070627,3483.8764666666689
20070628,3500.3157222222244
20070629,3514.7391111111133
20070702,3529.2248666666687
20070703,3543.8976222222245
20070704,3557.0816111111135
20070705,3566.7235777777801
20070706,3578.3898888888912
20070709,3590.2743333333351
20070710,3603.614477777779
20070711,3616.2786777777792
20070712,3629.7416111111124
20070713,3642.5434777777782
20070716,3653.8784555555562
20070717,3666.0382222222224
20070718,3677.6353777777776
20070719,3688.8065222222222
20070720,3701.5920444444441
20070723,3715.9063888888891
20070724,3729.9682111111106
20070725,3745.5030888888887
20070726,3761.3923888888889
20070727,3778.7135666666668
20070730,3796.5092888888889
20070731,3814.2078444444446
20070801,3828.6759444444447
20070802,3845.0722222222221
20070803,3861.8505333333333
20070806,3878.6871222222226
20070807,3894.5827666666669
20070808,3910.0397888888897
20070809,3927.2318000000009
20070810,3943.0401000000006
20070813,3957.8860444444454
20070814,3973.3721000000005
20070815,3988.1931444444449
20070816,4002.7022222222222
20070817,4016.1253999999994
20070820,4030.9061666666657
20070821,4046.0589777777773
20070822,4061.3402333333333
20070823,4076.3005333333326
20070824,4091.6818777777771
20070827,4105.7538444444444
20070828,4118.7713444444444
20070829,4130.4571777777783
20070830,4146.1008111111105
20070831,4160.3590888888884
20070903,4173.9877222222221
20070904,4186.8667555555548
20070905,4200.2632333333322
20070906,4213.7326333333331
20070907,4225.8817222222224
20070910,4238.495633333333
20070911,4245.4642888888884
20070912,4252.9269888888894
20070913,4261.2001
20070914,4270.3922222222227
20070917,4280.5452333333342
20070918,4292.7392555555562
20070919,4302.861055555556
20070920,4312.3851111111117
20070921,4321.2035333333333
20070924,4328.876577777778
20070925,4335.0237666666662
20070926,4338.915044444444
20070927,4343.3706222222227
20070928,4348.1905444444446
20071008,4351.8227111111119
20071009,4355.0254777777782
20071010,4362.2790444444454
20071011,4370.4759000000004
20071012,4380.8197222222234
20071015,4394.9520333333339
20071016,4409.2144555555569
20071017,4422.4656222222238
20071018,4432.2178000000013
20071019,4441.2298444444459
20071022,4447.715855555557
20071023,4452.9412555555573
20071024,4455.4313111111123
20071025,4454.7593333333352
20071026,4453.7861777777789
20071029,4452.1151111111121
20071030,4450.5517111111121
20071031,4452.2624333333351
20071101,4452.8914444444454
20071102,4455.1849555555564
20071105,4460.8508222222226
20071106,4466.0320222222226
20071107,4470.0713888888895
20071108,4475.0455222222226
20071109,4481.353855555556
20071112,4486.3957000000009
20071113,4490.9490666666679
20071114,4498.07658888889
20071115,4507.3046444444462
20071116,4514.2585444444458
20071119,4520.9426111111134
20071120,4529.4480444444471
20071121,4536.7270555555579
20071122,4541.6396555555584
20071123,4547.6189333333359
20071126,4554.5057333333361
20071127,4560.0453888888915
20071128,4565.0865000000031
20071129,4571.141888888892
20071130,4574.8550888888913
20071203,4576.9159222222243
20071204,4579.1492111111138
20071205,4580.9960888888909
20071206,4582.1092777777803
20071207,4583.136533333336
20071210,4584.5891888888918
20071211,4586.0486666666693
20071212,4590.3102888888916
20071213,4591.04167777778
20071214,4592.0581555555582
20071217,4592.0770222222254
20071218,4592.0511333333361
20071219,4593.942188888891
20071220,4595.9347777777793
20071221,4599.7428000000018
20071224,4604.6636111111129
20071225,4608.8747555555565
20071226,4614.4308222222235
20071227,4620.2585333333354
20071228,4626.4443111111132
20080102,4632.5927888888909
20080103,4639.3202222222244
20080104,4645.5199333333348
20080107,4652.3417888888907
20080108,4657.4262222222251
